member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1, Sell Price ,qty_2, sell 2 ,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL,
,,,,,133,103M104158,Verve Flashlight,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,"Contoured pocket size aluminium flashlight which produces eight lumens of light from three powerful LEDs and is nicely presented in a magnetic closure gift box . It uses one AA battery which is included and it laser engraves to an oxidised white colour.
",,,,Torch: Dia 26mm x L 108mm.,Gift box.,104158-0.jpg,104158-1.jpg|104158-1.jpg|104158-2.jpg,,silver|Black,silver|Black,104158-1.jpg|104158-1.jpg|104158-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 40mm x 10mm.|Laser Engraving 40mm x 10mm.,,,,,,,1 Position,Tone on Tone,Laser Engrave,,,50,,50,10.17,100,9.55,250,9.65,500,8.12,1000,7.33,,,,,,,Laser Engraving,0.3,50,,,,45,37,36,13.1,100,0.0599,,,http://www.trendscollection.co.nz/item/104158,,
,,,,,134,103M104161,Explorer Flashlight,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,"Rugged 59 lumen, aluminium flashlight with a powerful array of three LEDs which is presented in a smart magnetic closure gift box. It uses two AA batteries which are included and it laser engraves to an oxidised white colour.
",,,,Torch: Dia 29mm x L 170mm.,Gift box.,104161-0.jpg,104161-1.jpg|104161-1.jpg|104161-2.jpg,,silver|Black,silver|Black,104161-1.jpg|104161-1.jpg|104161-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 60mm x 10mm.|Laser Engraving 60mm x 10mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,50,,50,13.82,100,12.98,250,13.13,500,11.05,1000,9.99,,,,,,,Printing Per Col/Pos,0.3,50,,,,36,35,50,10.5,64,0.063,,,http://www.trendscollection.co.nz/item/104161,,
,,,,,134,103M104161,Explorer Flashlight,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,"Rugged 59 lumen, aluminium flashlight with a powerful array of three LEDs which is presented in a smart magnetic closure gift box. It uses two AA batteries which are included and it laser engraves to an oxidised white colour.
",,,,Torch: Dia 29mm x L 170mm.,Gift box.,104161-0.jpg,104161-1.jpg|104161-1.jpg|104161-2.jpg,,silver|Black,silver|Black,104161-1.jpg|104161-1.jpg|104161-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 60mm x 10mm.|Laser Engraving 60mm x 10mm.,,,,,,,2 Position,1 Colour,Pad Print,,,50,,50,14.34,100,13.48,250,13.65,500,11.5,1000,10.4,,,,,,,Pad Print,0.3,100,Pad Print,0.3,,36,35,50,10.5,64,0.063,,,http://www.trendscollection.co.nz/item/104161,,
,,,,,134,103M104161,Explorer Flashlight,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,"Rugged 59 lumen, aluminium flashlight with a powerful array of three LEDs which is presented in a smart magnetic closure gift box. It uses two AA batteries which are included and it laser engraves to an oxidised white colour.
",,,,Torch: Dia 29mm x L 170mm.,Gift box.,104161-0.jpg,104161-1.jpg|104161-1.jpg|104161-2.jpg,,silver|Black,silver|Black,104161-1.jpg|104161-1.jpg|104161-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 60mm x 10mm.|Laser Engraving 60mm x 10mm.,,,,,,,1 Position,Tone on Tone,Laser Engrave,,,50,,50,13.82,100,12.98,250,13.13,500,11.05,1000,9.99,,,,,,,Laser Engraving,0.3,50,,,,36,35,50,10.5,64,0.063,,,http://www.trendscollection.co.nz/item/104161,,
,,,,,135,103M104164,Classic Multi Tool,,Tools,Tools/Multi Tools,Outdoors | Tools,,,No," Precision heavy duty metal multi-tool with 12 functions which is presented in a robust nylon carry pouch with a belt loop. Classic laser engraves to an oxidised white colour.
",,,,W 40mm x L 89mm x 23mm.,Nylon pouch.,104164-0.jpg,104164-1.jpg|104164-1.jpg|104164-2.jpg,,silver|Black,silver|Black,104164-1.jpg|104164-1.jpg|104164-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 50mm x 10mm.|Laser Engraving 50mm x 10mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,50,,50,15.86,100,14.92,250,15.1,500,12.72,1000,11.51,,,,,,,Printing Per Col/Pos,0.3,50,,,,19,25,27,12,48,0.0128,,,http://www.trendscollection.co.nz/item/104164,,
,,,,,135,103M104164,Classic Multi Tool,,Tools,Tools/Multi Tools,Outdoors | Tools,,,No," Precision heavy duty metal multi-tool with 12 functions which is presented in a robust nylon carry pouch with a belt loop. Classic laser engraves to an oxidised white colour.
",,,,W 40mm x L 89mm x 23mm.,Nylon pouch.,104164-0.jpg,104164-1.jpg|104164-1.jpg|104164-2.jpg,,silver|Black,silver|Black,104164-1.jpg|104164-1.jpg|104164-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 50mm x 10mm.|Laser Engraving 50mm x 10mm.,,,,,,,2 Position,1 Colour,Pad Print,,,50,,50,16.38,100,15.42,250,15.62,500,13.17,1000,11.93,,,,,,,Pad Print,0.3,100,Pad Print,0.3,,19,25,27,12,48,0.0128,,,http://www.trendscollection.co.nz/item/104164,,
,,,,,135,103M104164,Classic Multi Tool,,Tools,Tools/Multi Tools,Outdoors | Tools,,,No," Precision heavy duty metal multi-tool with 12 functions which is presented in a robust nylon carry pouch with a belt loop. Classic laser engraves to an oxidised white colour.
",,,,W 40mm x L 89mm x 23mm.,Nylon pouch.,104164-0.jpg,104164-1.jpg|104164-1.jpg|104164-2.jpg,,silver|Black,silver|Black,104164-1.jpg|104164-1.jpg|104164-2.jpg,,,,,Pad Print|Laser Engraving,Pad Print 50mm x 10mm.|Laser Engraving 50mm x 10mm.,,,,,,,1 Position,Tone on Tone,Laser Engrave,,,50,,50,15.86,100,14.92,250,15.1,500,12.72,1000,11.51,,,,,,,Laser Engraving,0.3,50,,,,19,25,27,12,48,0.0128,,,http://www.trendscollection.co.nz/item/104164,,
,,,,,136,103M104167,Tool Kit Torch,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,Handy screwdriver set with six interchangeable attachments complete with a built in LED torch and strong secure clip.,,,,W 31mm x L 100mm x 16mm.,Loose packed.,104167-0.jpg,,,silver|Black,silver|Black,,,,,,Pad Print|Pad Print|Direct Digital,Pad Print Case - 55mm x 20mm.|Pad Print Clip - 30mm x 10mm.|Direct Digital 70mm x 25mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,250,,250,2.72,500,2.57,1000,2.61,2500,2.21,5000,2.01,,,,,,,Printing Per Col/Pos,0.25,50,,,,23,24,40,12.5,200,0.0221,,,http://www.trendscollection.co.nz/item/104167,,
,,,,,136,103M104167,Tool Kit Torch,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,Handy screwdriver set with six interchangeable attachments complete with a built in LED torch and strong secure clip.,,,,W 31mm x L 100mm x 16mm.,Loose packed.,104167-0.jpg,,,silver|Black,silver|Black,,,,,,Pad Print|Pad Print|Direct Digital,Pad Print Case - 55mm x 20mm.|Pad Print Clip - 30mm x 10mm.|Direct Digital 70mm x 25mm.,,,,,,,2 Position,1 Colour,Pad Print,,,250,,250,3.15,500,2.98,1000,3.04,2500,2.59,5000,2.36,,,,,,,Pad Print,0.25,100,Pad Print,0.25,,23,24,40,12.5,200,0.0221,,,http://www.trendscollection.co.nz/item/104167,,
,,,,,136,103M104167,Tool Kit Torch,,Tools,Tools/Lights,Outdoors | Torches & Flashlights,,,No,Handy screwdriver set with six interchangeable attachments complete with a built in LED torch and strong secure clip.,,,,W 31mm x L 100mm x 16mm.,Loose packed.,104167-0.jpg,,,silver|Black,silver|Black,,,,,,Pad Print|Pad Print|Direct Digital,Pad Print Case - 55mm x 20mm.|Pad Print Clip - 30mm x 10mm.|Direct Digital 70mm x 25mm.,,,,,,,1 Position,Full Colour,Digital Print,,,250,,250,3.15,500,2.98,1000,3.04,2500,2.59,5000,2.36,,,,,,,Direct Digital Per Position,0.5,50,,,,23,24,40,12.5,200,0.0221,,,http://www.trendscollection.co.nz/item/104167,,
,,,,,137,103M104177,Laser Etch Metal Key Ring,,Key Rings,Key Rings/Key Rings,Keyrings | Metal Keyrings,,,No,"Metal key ring with an aluminium finish on one side which laser engraves to an oxidised white colour. The reverse side has a plated shiny chrome finish which engraves to a natural etch. It is nicely presented in a black gift box.
",,,,W 25mm x L 43mm x 4mm (Dia 30mm ring).,Gift box.,104177-0.jpg,104177-1.jpg|104177-1.jpg,,|Black,|Black,104177-1.jpg|104177-1.jpg,,,,,Laser Engraving,Laser Engraving 24mm x 14mm.,,,,,,,1 Position,Tone on Tone,Laser Engrave,,,100,,100,3.37,250,3.34,500,3.3,1000,3.05,2500,2.8,,,,,,,Engraving Per Position,0.4,50,,,,27,24,39,7.2,200,0.0253,,,http://www.trendscollection.co.nz/item/104177,,
,,,,,138,103M104193,Arabica Coffee Mug,,Drinkware,Drinkware/Ceramic Mugs,Glass & Drinkware | Coffee & Tea Mugs,,,No,"Round, 330ml D handle stoneware coffee mug presented in a black gift box. The inside of the mug is white with a stunning range of bright outer colours and the branding options available are dishwasher safe.",,,,Mug: Dia 81mm x H 95mm x 120mm (includes handle).,Gift box. ,104193-0.jpg,104193-1.jpg|104193-1.jpg|104193-2.jpg|104193-3.jpg|104193-4.jpg|104193-5.jpg|104193-6.jpg|104193-7.jpg|104193-8.jpg|104193-9.jpg|104193-10.jpg,,white|yellow|orange|red|bright green|green|light blue|Blue|Black,white|yellow|orange|red|bright green|green|light blue|Blue|Black,104193-1.jpg|104193-1.jpg|104193-2.jpg|104193-3.jpg|104193-4.jpg|104193-5.jpg|104193-6.jpg|104193-7.jpg|104193-8.jpg|104193-9.jpg|104193-10.jpg,,,,,Pad Print|Screen Print,Pad Print 50mm x 50mm.|Screen Print 170mm x 70mm (one colour).,,,,,,,1 Position,1 Colour,Pad Print ,,,48,,48,7.01,96,6.89,192,6.76,384,6.19,768,5.64,,,,,,,Printing Per Col/Pos,0.4,50,,,,46,39,36,19,48,0.0646,,,http://www.trendscollection.co.nz/item/104193,,
,,,,,139,103M104262,Jet Pen -  White Barrel,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a white barrel, a soft touch rubber lacquered grip and shiny chrome trim. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.",,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104262-0.jpg,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,white|yellow|orange|red|green|Blue|purple|Black,white|yellow|orange|red|green|Blue|purple|Black,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 25mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,250,,250,0.66,500,0.64,1000,0.62,2500,0.58,5000,0.55,,,,,,,Printing Per Col/Pos,0.06,50,,,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104262,,
,,,,,139,103M104262,Jet Pen -  White Barrel,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a white barrel, a soft touch rubber lacquered grip and shiny chrome trim. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.",,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104262-0.jpg,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,white|yellow|orange|red|green|Blue|purple|Black,white|yellow|orange|red|green|Blue|purple|Black,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 25mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,1 Colour,Pad Print,,,250,,250,0.76,500,0.74,1000,0.73,2500,0.66,5000,0.65,,,,,,,Pad Print,0.06,100,Pad Print,0.06,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104262,,
,,,,,139,103M104262,Jet Pen -  White Barrel,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a white barrel, a soft touch rubber lacquered grip and shiny chrome trim. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.",,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104262-0.jpg,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,white|yellow|orange|red|green|Blue|purple|Black,white|yellow|orange|red|green|Blue|purple|Black,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 25mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,Full Colour,Digital Print,,,250,,250,0.9,500,0.88,1000,0.87,2500,0.79,5000,0.77,,,,,,,Printing Per Col/Pos,0.2,50,Direct Digital Per Position,,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104262,,
,,,,,139,103M104262,Jet Pen -  White Barrel,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,"Retractable plastic and metal ball pen with a white barrel, a soft touch rubber lacquered grip and shiny chrome trim. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.",,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104262-0.jpg,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,white|yellow|orange|red|green|Blue|purple|Black,white|yellow|orange|red|green|Blue|purple|Black,104262-1.jpg|104262-1.jpg|104262-2.jpg|104262-3.jpg|104262-4.jpg|104262-5.jpg|104262-6.jpg|104262-7.jpg|104262-8.jpg|104262-9.jpg|104262-10.jpg|104262-11.jpg|104262-12.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 25mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,Full Colour,Digital Print,,,250,,250,1.25,500,1.23,1000,1.21,2500,1.11,5000,1.02,,,,,,,Printing Per Col/Pos,0.2,100,Direct Digital Per Position,0.2,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104262,,
,,,,,140,103M104280,Jet Pen - Old Translucent,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,Retractable plastic ball pen with a translucent barrel and a soft touch rubber lacquered grip. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.,,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104280-0.jpg,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,clear|yellow|orange|red|green|light blue|Blue|purple|Black,clear|yellow|orange|red|green|light blue|Blue|purple|Black,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 20mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,250,,250,0.66,500,0.64,1000,0.62,2500,0.58,5000,0.55,,,,,,,Printing Per Col/Pos,0.06,50,,,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104280,,
,,,,,140,103M104280,Jet Pen - Old Translucent,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,Retractable plastic ball pen with a translucent barrel and a soft touch rubber lacquered grip. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.,,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104280-0.jpg,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,clear|yellow|orange|red|green|light blue|Blue|purple|Black,clear|yellow|orange|red|green|light blue|Blue|purple|Black,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 20mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,1 Colour,Pad Print,,,250,,250,0.76,500,0.74,1000,0.73,2500,0.66,5000,0.65,,,,,,,Pad Print,0.06,100,Pad Print,0.06,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104280,,
,,,,,140,103M104280,Jet Pen - Old Translucent,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,Retractable plastic ball pen with a translucent barrel and a soft touch rubber lacquered grip. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.,,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104280-0.jpg,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,clear|yellow|orange|red|green|light blue|Blue|purple|Black,clear|yellow|orange|red|green|light blue|Blue|purple|Black,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 20mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,1 Position,Full Colour,Digital Print,,,250,,250,0.9,500,0.88,1000,0.87,2500,0.79,5000,0.77,,,,,,,Printing Per Col/Pos,0.2,50,Direct Digital Per Position,,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104280,,
,,,,,140,103M104280,Jet Pen - Old Translucent,,Pens,Pens/Pens - Plastic,Writing Instruments | Plastic Pens,,,No,Retractable plastic ball pen with a translucent barrel and a soft touch rubber lacquered grip. It has a black TRENDS refill with 1200 metres of German manufactured DOKUMENTAL ink and a tungsten carbide ball for improved writing quality.,,,,Dia 10mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104280-0.jpg,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,clear|yellow|orange|red|green|light blue|Blue|purple|Black,clear|yellow|orange|red|green|light blue|Blue|purple|Black,104280-1.jpg|104280-1.jpg|104280-2.jpg|104280-3.jpg|104280-4.jpg|104280-5.jpg|104280-6.jpg|104280-7.jpg,,,,,Pad Print|Pad Print|Screen Print|Direct Digital,Pad Print Position C - 20mm x 4mm.|Pad Print Positions D &amp E - 50mm x 7mm.|Screen Print Position A - 45mm x 12mm.|Direct Digital Positions D &amp E - 50mm x 6mm.,,,,,,,2 Position,Full Colour,Digital Print,,,250,,250,1.25,500,1.23,1000,1.21,2500,1.11,5000,1.02,,,,,,,Printing Per Col/Pos,0.2,100,Direct Digital Per Position,0.2,,22,32,50,8.8,1000,0.0352,,,http://www.trendscollection.co.nz/item/104280,,
,,,,,141,103M104330,Daytona Pen,,Pens,Pens/Pens - Metal,Writing Instruments | Metal Pens,,,No,"Retractable aluminium ball pen with a lacquered barrel, a soft touch rubber lacquered grip and shiny chrome accents. It has a black large volume refill with 1200 metres of writing ink and blue is available for an additional charge. Daytona laser engraves to an oxidised white colour and can be presented in an optional velvet sleeve or a gift box.",,,,Dia 11mm x L 141mm x 16mm (includes clip).,Loose packed or an optional presentation box or sleeve.,104330-0.jpg,104330-1.jpg|104330-1.jpg|104330-2.jpg,,silver|red|green|Blue|Black,silver|red|green|Blue|Black,104330-1.jpg|104330-1.jpg|104330-2.jpg,,,,,Pad Print|Screen Print|Laser Engraving,Pad Print Positions D &amp E - 45mm x 7mm.|Screen Print Position A - 40mm x 12mm.|Laser Engraving Positions D &amp E - 45mm x 7mm.,,,,,,,1 Position,1 Colour,Pad Print ,,,100,,100,2.2,250,2.13,500,2.06,1000,1.85,2500,1.66,,,,,,,Printing Per Col/Pos,0.1,50,,,,26,34,37,20.4,1000,0.0327,,,http://www.trendscollection.co.nz/item/104330,,
